,duration,nationality,box_office_first_week,views,budget,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
4666,95,Japon,12031,96328.0,0.0,Autumn,False,0,0,0,83.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4667,200,Roumanie,1775,21601.0,0.0,Summer,True,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4668,125,Grande-Bretagne,9241,181174.0,0.0,Autumn,False,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,87,France,17626,111181.0,0.0,Autumn,False,0,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,88,U.S.A.,20594,272987.0,0.0,Autumn,True,0,0,0,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,92,France,185004,649159.0,0.0,Spring,True,1,0,0,134.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,120,Allemagne,4420,23984.0,0.0,Winter,False,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4674,94,France,54446,500229.0,0.0,Summer,True,2,0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,98,Grande-Bretagne,71186,357602.0,8000000.0,Summer,True,1,0,0,79.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,93,France,4892,121355.0,0.0,Autumn,False,0,0,0,26.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4678,123,Espagne,26464,147795.0,5000000.0,Spring,True,0,0,0,128.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4679,76,France,52453,239508.0,0.0,Spring,False,0,0,0,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4680,127,Belgique,8441,281914.0,0.0,Winter,True,0,0,0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4681,96,France,34716,217927.0,0.0,Summer,True,0,0,0,127.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,98,France,197125,964809.0,1400000.0,Winter,False,2,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4683,104,France,104962,396951.0,0.0,Autumn,False,1,0,0,127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,141,Hongrie,20064,38841.0,16000000.0,Spring,False,0,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,125,Serbie,26763,341419.0,0.0,Summer,True,0,0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,107,U.S.A.,48537,623242.0,5500000.0,Summer,True,0,0,0,134.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,105,France,3308,603509.0,0.0,Autumn,False,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4688,97,France,10189,53513.0,0.0,Spring,True,0,0,0,71.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,103,Norvège,3603,347288.0,3500000.0,Summer,True,0,0,0,243.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,115,Allemagne,32241,358481.0,12000000.0,Spring,True,2,0,0,86.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,100,Chine,34222,130082.0,0.0,Spring,True,0,0,0,139.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4693,127,France,58216,198332.0,0.0,Summer,False,2,0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4694,107,Espagne,21633,305526.0,7000000.0,Summer,False,0,0,0,142.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4695,91,France,59339,583430.0,0.0,Autumn,False,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,95,France,402,242995.0,0.0,Winter,False,1,0,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,97,France,204114,868546.0,8000000.0,Summer,True,1,0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4699,95,France,137001,650528.0,0.0,Winter,False,0,0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,88,Autres,1692,127559.0,0.0,Autumn,False,0,0,0,22.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,89,U.S.A.,51284,911435.0,7000000.0,Spring,True,1,0,0,156.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4702,137,France,11365,59937.0,0.0,Spring,True,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,124,Suède,34316,384172.0,0.0,Spring,False,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4706,99,France,80217,380006.0,0.0,Autumn,False,1,0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4708,86,France,68998,323268.0,0.0,Spring,False,0,0,0,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,93,U.S.A.,84715,2335095.0,12000000.0,Spring,False,1,0,0,107.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,78,France,874,5965.0,0.0,Summer,True,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,123,Allemagne,20306,213905.0,0.0,Spring,True,0,0,0,96.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4712,111,France,25208,266968.0,0.0,Summer,True,1,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4713,86,France,927,181432.0,0.0,Spring,False,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,100,France,12011,14243.0,0.0,Summer,True,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,97,U.S.A.,256867,560810.0,65000000.0,Autumn,False,1,0,0,154.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,99,Finlande,553,53486.0,1880000.0,Winter,False,0,0,0,35.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,88,U.S.A.,67488,206242.0,20000000.0,Winter,False,1,0,0,154.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4725,104,Chili,31393,109902.0,0.0,Summer,True,0,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,101,U.S.A.,149251,474199.0,40000000.0,Spring,True,1,0,0,154.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4728,90,Japon,8266,54201.0,0.0,Winter,True,0,0,0,83.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,104,France,61702,350407.0,0.0,Autumn,False,1,0,0,165.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4731,104,Belgique,1137,4006.0,0.0,Autumn,False,0,0,0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,86,France,28539,251104.0,0.0,Spring,False,1,0,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4733,103,France,28438,289187.0,0.0,Spring,True,0,0,0,165.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4734,88,France,4118,181226.0,0.0,Summer,True,0,0,0,86.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,122,Uruguay,26157,283025.0,0.0,Spring,False,0,0,0,206.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,100,Grande-Bretagne,47862,298767.0,0.0,Summer,True,0,0,0,142.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4737,84,Argentine,3180,19353.0,0.0,Autumn,False,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4740,79,France,36139,265342.0,0.0,Summer,True,0,0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,117,U.S.A.,6259,208132.0,6500000.0,Summer,True,2,0,0,165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4742,130,Japon,17090,191155.0,0.0,Summer,False,0,0,0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4743,95,France,114482,633008.0,25000000.0,Summer,False,1,0,0,142.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4744,94,U.S.A.,54949,402287.0,0.0,Autumn,False,0,0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4745,71,Grande-Bretagne,21193,72153.0,1500000.0,Autumn,False,0,0,0,83.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,90,France,3530,358224.0,0.0,Autumn,False,0,0,0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4747,91,Grande-Bretagne,4525,177867.0,1000000.0,Winter,False,1,0,0,83.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4748,126,Grande-Bretagne,2279,137024.0,170000.0,Spring,False,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4749,101,U.S.A.,70134,450463.0,5000000.0,Spring,False,2,0,0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4751,88,U.S.A.,383,205765.0,100000.0,Winter,True,0,0,0,115.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,100,U.S.A.,404807,1200664.0,60000000.0,Autumn,False,0,0,0,258.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,137,Russie,30666,196886.0,0.0,Summer,True,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4756,112,France,96619,466873.0,0.0,Winter,False,1,0,0,206.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,101,U.S.A.,1605,267980.0,48000000.0,Summer,False,1,0,0,165.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4759,118,France,8223,129705.0,0.0,Spring,False,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,98,France,373432,3262623.0,5.0,Autumn,True,1,0,0,156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,105,U.S.A.,59952,362938.0,125000000.0,Winter,True,0,0,0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4762,89,Grande-Bretagne,13311,93948.0,17000000.0,Summer,True,0,0,0,150.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4763,110,Italie,50116,226790.0,7000000.0,Summer,True,0,0,0,158.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,101,France,116406,381195.0,0.0,Summer,True,2,0,0,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,112,U.S.A.,31580,386521.0,58000000.0,Autumn,False,2,0,0,115.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767,137,Canada,472,11775.0,0.0,Summer,True,0,0,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,100,France,29270,311441.0,0.0,Summer,True,1,0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770,99,France,2612,92675.0,0.0,Summer,False,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4771,99,France,63803,319816.0,6116503.0,Winter,False,1,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4772,126,U.S.A.,59310,672608.0,9600000.0,Spring,True,1,0,0,183.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773,113,Suède,12408,153791.0,0.0,Autumn,False,0,0,0,115.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4774,100,France,33558,218908.0,0.0,Autumn,False,1,0,0,160.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,99,Suisse,5741,115591.0,0.0,Autumn,False,0,0,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777,80,France,19626,175851.0,0.0,Summer,False,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778,83,Afrique du Sud,106754,215549.0,20000000.0,Summer,True,0,0,0,258.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4779,95,Italie,10964,28317.0,0.0,Summer,True,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4781,92,U.S.A.,288,220649.0,30000000.0,Summer,True,0,0,0,165.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,128,Japon,16753,132632.0,0.0,Spring,True,0,0,0,111.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786,100,France,19031,221744.0,0.0,Winter,False,0,0,0,73.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,94,Brésil,1201,56796.0,0.0,Spring,False,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4788,103,France,47299,853211.0,0.0,Spring,False,0,0,0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4789,117,U.S.A.,16837,279877.0,10000000.0,Spring,True,0,0,0,258.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,88,France,90002,2472418.0,0.0,Spring,True,2,0,0,86.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,84,France,96020,895203.0,0.0,Summer,False,0,0,0,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,90,France,90069,277623.0,0.0,Spring,False,1,0,0,128.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,100,Danemark,6232,267792.0,195000000.0,Winter,False,0,0,0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,134,Russie,23835,367183.0,0.0,Summer,False,0,0,0,73.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,101,U.S.A.,5746,395711.0,13000000.0,Winter,False,0,0,0,243.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4802,99,U.S.A.,104809,510694.0,6000000.0,Autumn,False,0,0,0,258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,93,Grèce,3002,139038.0,0.0,Spring,False,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,108,Grande-Bretagne,1974,22973.0,0.0,Spring,False,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4811,86,U.S.A.,74209,1142503.0,1000000.0,Summer,True,0,0,0,258.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,98,Mexique,6114,199716.0,0.0,Summer,True,0,0,0,206.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4814,96,France,4201,98368.0,0.0,Autumn,False,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,108,U.S.A.,18114,266813.0,0.0,Winter,True,2,0,1,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4817,88,France,116694,625623.0,0.0,Spring,False,2,0,0,134.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,106,Chine,66297,316463.0,0.0,Summer,False,0,0,0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4820,106,France,45006,513251.0,0.0,Autumn,False,3,0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4821,98,Suède,1905,87298.0,0.0,Autumn,False,1,0,0,33.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,90,France,3129,68456.0,0.0,Autumn,False,0,0,0,22.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,95,France,183898,1801905.0,0.0,Spring,True,0,0,0,160.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,97,France,178741,977051.0,6500000.0,Winter,True,2,0,0,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4825,94,U.S.A.,20103,160361.0,0.0,Autumn,False,0,0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,95,France,5310,154849.0,0.0,Autumn,True,2,0,0,206.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,93,Espagne,3554,50003.0,8000000.0,Autumn,True,3,0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,102,U.S.A.,24050,260033.0,7000000.0,Spring,False,1,0,0,183.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,82,France,499,36081.0,0.0,Summer,True,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,75,France,16128,106854.0,0.0,Autumn,False,0,0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,89,Allemagne,216623,582502.0,0.0,Winter,False,0,0,0,14.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4835,95,Grande-Bretagne,13091,864982.0,500000.0,Summer,True,0,0,0,111.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4836,93,Allemagne,218189,1951671.0,0.0,Winter,False,0,0,0,258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4837,126,Chine,61326,304663.0,0.0,Winter,True,0,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4842,93,France,60609,256400.0,0.0,Autumn,False,0,0,0,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,116,Russie,4004,17353.0,0.0,Summer,True,0,0,0,5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4847,80,France,43003,409575.0,0.0,Summer,False,1,0,0,128.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4849,77,France,86711,343096.0,0.0,Winter,False,0,0,0,160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4850,78,France,20340,330065.0,0.0,Winter,False,0,0,0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4851,95,U.S.A.,39446,231239.0,100000000.0,Spring,True,2,0,0,258.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4852,105,Canada,81,7903.0,0.0,Autumn,False,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,90,U.S.A.,99788,473554.0,35000000.0,Spring,False,1,0,0,258.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,97,Palestine,28879,221426.0,0.0,Autumn,False,0,0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4855,97,U.S.A.,74145,387978.0,0.0,Summer,False,2,0,0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4858,107,Grande-Bretagne,38438,330723.0,0.0,Summer,False,2,0,0,258.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4860,90,Allemagne,1394,106533.0,0.0,Autumn,True,0,0,0,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4861,93,U.S.A.,217611,219993.0,35000000.0,Summer,True,1,0,0,243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,96,France,37967,579699.0,0.0,Summer,True,0,0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4863,87,France,65592,260347.0,0.0,Autumn,False,0,0,0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4865,80,France,4218,312172.0,0.0,Spring,False,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4867,109,U.S.A.,73624,282561.0,56000000.0,Summer,False,2,0,0,160.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4868,90,France,160229,1371531.0,0.0,Winter,True,0,0,0,160.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,102,Canada,5357,151940.0,9200000.0,Winter,False,1,0,0,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4874,98,France,47478,404085.0,0.0,Spring,False,1,0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
