,genre,duration,nationality,box_office_first_week,press_eval,viewers_eval,views,budget,Temperature Moyenne,Lille,Bordeaux,Lyon,Paris,season,is_holiday,proportion_stars_actors,proportion_stars_producers,proportion_stars_director,distributor_avg_frequency,genre_action,genre_animation,genre_arts martiaux,genre_aventure,genre_biopic,genre_bollywood,genre_comédie,genre_comédie dramatique,genre_comédie musicale,genre_divers,genre_drame,genre_epouvante-horreur,genre_erotique,genre_espionnage,genre_expérimental,genre_famille,genre_fantastique,genre_guerre,genre_historique,genre_judiciaire,genre_musical,genre_policier,genre_péplum,genre_romance,genre_science fiction,genre_sport event,genre_thriller,genre_western
84,"fantastique,aventure",134,U.S.A.,420168,3.3,3.8,98041.0,151000000.0,11.13,8.03,12.42,10.19,9.99,Spring,True,0.33,0.0,0,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,"historique,drame",110,Algérie,21049,3.8,4.1,123893.0,0.0,12.87,9.7,14.52,13.36,10.79,Spring,True,0.0,0.0,0,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,comédie,91,Portugal,288750,3.5,3.9,934415.0,7000000.0,12.6,10.48,14.37,11.3,9.86,Spring,True,0.0,0.0,0,156.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,"drame,thriller",151,U.S.A.,142309,3.8,3.8,347143.0,60000000.0,2.62,3.27,2.85,0.79,3.2,Winter,False,0.67,0.5,1,114.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,"comédie musicale,romance",128,U.S.A.,754534,4.4,4.2,1639036.0,30000000.0,3.48,2.62,5.12,1.87,3.79,Winter,False,0.67,1.0,1,142.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,aventure,141,U.S.A.,150045,4.5,3.9,661049.0,30000000.0,11.86,11.86,11.65,13.44,11.37,Spring,False,0.67,0.0,0,161.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,comédie dramatique,134,France,91498,2.5,3.6,175192.0,14000000.0,22.96,15.85,19.56,18.61,17.76,Autumn,True,0.67,0.0,0,156.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,"action,comédie",108,U.S.A.,57763,3.1,3.1,161725.0,30000000.0,13.17,11.85,12.6,12.55,12.86,Spring,True,0.67,0.0,0,258.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,"comédie,policier",98,Grande-Bretagne,56893,2.8,2.9,31876.0,40000000.0,21.05,14.44,21.08,16.35,16.37,Autumn,False,0.0,0.0,0,114.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
93,"biopic,drame",151,U.S.A.,367332,4.9,4.3,325050.0,40000000.0,5.69,4.78,5.45,5.07,5.13,Winter,True,0.0,0.5,1,243.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"aventure,drame",125,U.S.A.,426112,3.6,4.1,1482092.0,120000000.0,16.9,7.27,10.54,7.48,8.2,Winter,False,0.0,0.0,0,165.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,"thriller,action",136,U.S.A.,142412,3.1,2.7,189094.0,40000000.0,12.23,10.47,14.11,13.23,11.32,Spring,False,0.33,0.0,0,243.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96,drame,116,France,338929,3.3,4.1,906686.0,0.0,17.93,11.3,11.13,7.92,11.29,Autumn,False,0.67,0.0,0,150.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,"science fiction,drame",169,U.S.A.,1071360,3.8,4.5,2356624.0,165000000.0,15.84,8.29,9.11,7.83,8.96,Autumn,False,0.67,0.5,1,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,"epouvante-horreur,biopic,fantastique",103,U.S.A.,155555,2.9,2.8,64027.0,18000000.0,14.3,12.55,13.83,13.9,12.2,Spring,False,0.33,0.0,0,154.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99,"drame,biopic",138,Belgique,278,2.9,3.6,3391.0,7492030.0,22.47,22.09,22.19,22.08,21.01,Summer,False,0.0,0.0,0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"animation,aventure,drame",122,Japon,181032,3.8,4.2,63363.0,0.0,11.13,8.03,12.42,10.19,9.99,Spring,True,0.0,0.0,0,83.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,"drame,historique,guerre",100,France,456751,3.3,2.5,137676.0,0.0,7.59,9.36,9.92,8.83,8.83,Winter,False,0.33,0.0,0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
102,"comédie dramatique,policier,judiciaire,drame,comédie",103,France,427391,4.0,3.9,162516.0,13700000.0,10.44,6.41,12.82,10.73,12.23,Spring,False,0.33,1.0,1,124.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
103,"drame,biopic",130,U.S.A.,288777,4.0,4.5,1391794.0,23000000.0,3.97,2.54,6.74,2.28,4.27,Winter,False,0.67,0.0,0,258.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,"drame,comédie",149,Suède,179786,3.2,3.8,498125.0,15600000.0,18.97,11.02,17.17,15.74,11.94,Autumn,False,0.33,0.0,0,86.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,comédie dramatique,103,France,250306,3.0,3.6,692756.0,0.0,11.88,2.74,3.74,1.64,3.3,Autumn,False,0.0,0.0,0,139.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,comédie,95,France,222130,2.7,3.8,106287.0,5950000.0,5.69,4.78,5.45,5.07,5.13,Winter,True,0.33,0.0,0,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,"comédie,romance",118,France,209564,3.9,4.1,814861.0,7950000.0,9.39,8.92,8.55,8.18,7.31,Spring,False,0.33,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,drame,113,France,101776,3.7,3.8,328097.0,0.0,21.41,16.42,19.75,17.88,17.99,Summer,True,0.33,0.5,0,156.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,"action,espionnage",132,U.S.A.,1233768,3.7,3.9,851416.0,150000000.0,22.16,18.3,18.82,21.83,18.87,Summer,True,0.67,0.0,0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,drame,110,France,238161,3.7,3.5,968174.0,0.0,23.42,16.22,21.81,22.36,19.71,Autumn,False,1.0,0.5,1,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,drame,90,France,85331,3.2,3.0,312622.0,0.0,23.15,20.36,20.67,22.1,19.62,Summer,True,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,"animation,action,famille",117,U.S.A.,218728,4.2,4.4,621955.0,90000000.0,12.77,2.98,8.05,0.62,2.19,Winter,False,0.0,0.0,0,154.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
113,action,170,U.S.A.,411048,3.6,3.9,190133.0,90000000.0,11.13,8.32,12.74,11.92,10.68,Spring,False,0.67,0.0,0,258.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,epouvante-horreur,105,U.S.A.,31224,3.9,3.0,307849.0,10000000.0,18.55,10.88,14.88,11.93,11.05,Autumn,True,0.0,0.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,comédie,98,France,271193,2.1,2.3,223563.0,0.0,22.96,15.85,19.56,18.61,17.76,Autumn,True,0.67,0.0,0,161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,comédie,88,France,81100,3.0,3.9,587040.0,0.0,4.97,6.03,5.37,3.26,4.17,Winter,True,0.67,0.5,1,161.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,comédie,100,France,201117,3.4,4.1,481325.0,0.0,14.47,4.7,8.19,6.29,6.15,Autumn,False,0.33,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"animation,famille,aventure",70,Pays-Bas,6286,3.4,2.3,7449.0,0.0,21.36,17.9,21.61,20.88,20.43,Summer,False,0.0,0.0,0,49.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,"comédie,policier",101,France,80190,3.5,2.3,129678.0,7800000.0,19.39,9.21,13.53,12.32,10.89,Winter,True,0.67,0.0,0,127.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,"comédie,drame",110,France,67974,2.9,3.7,177447.0,0.0,5.69,4.78,5.45,5.07,5.13,Winter,True,0.0,0.0,0,86.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,drame,103,Autres,3771,3.0,3.0,70368.0,0.0,22.47,22.09,22.19,22.08,21.01,Summer,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,comédie,90,France,250360,3.6,3.9,130702.0,5460000.0,4.54,3.35,4.17,2.44,3.75,Spring,True,0.33,0.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,comédie,112,France,271139,3.5,2.5,205949.0,0.0,22.34,14.78,18.99,19.03,16.89,Autumn,False,0.33,0.0,0,154.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,"comédie,action",120,U.S.A.,249389,3.0,3.5,502395.0,65000000.0,19.48,14.07,21.0,19.11,18.2,Summer,False,0.67,0.0,0,165.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,"drame,romance,thriller",137,France,13094,2.5,2.1,86313.0,0.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
126,drame,92,France,140144,3.4,2.9,188941.0,5490000.0,18.3,14.93,21.01,18.26,16.28,Spring,False,0.67,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"drame,historique,thriller",132,France,501228,4.0,3.8,746877.0,25300000.0,13.07,5.25,6.08,2.99,5.02,Autumn,False,0.67,0.0,0,124.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
128,"action,thriller",91,U.S.A.,19864,3.2,3.0,270591.0,14000000.0,20.05,19.45,18.59,18.26,18.96,Summer,False,0.0,0.0,0,243.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,comédie,80,France,87446,3.2,2.7,159300.0,6009575.0,13.1,3.52,5.51,4.56,3.89,Autumn,False,1.0,1.0,1,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,drame,118,France,282292,4.1,4.4,411827.0,0.0,11.63,9.31,13.95,12.14,9.74,Spring,False,0.67,0.0,0,161.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,biopic,96,France,26273,3.0,3.8,103858.0,5500000.0,22.29,23.93,21.05,21.23,22.24,Summer,False,0.0,0.0,0,49.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"science fiction,aventure,fantastique,action",192,U.S.A.,2739848,4.1,4.2,926514.0,460000000.0,13.07,0.8,8.75,4.75,1.06,Winter,False,0.67,0.5,1,114.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
133,"aventure,action,fantastique",112,Japon,41841,1.5,1.6,69197.0,60000000.0,18.3,14.93,21.01,18.26,16.28,Spring,False,0.0,0.0,0,154.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134,"drame,romance",83,France,12657,2.6,3.6,118974.0,1200000.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
135,"drame,historique,romance",116,France,45029,3.1,3.6,306631.0,0.0,14.3,12.55,13.83,13.9,12.2,Spring,False,0.67,0.5,1,207.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
136,"animation,comédie,famille",90,U.S.A.,7514,3.8,4.0,16437.0,0.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
137,"aventure,historique",121,France,1007159,3.7,4.0,413411.0,27500000.0,11.62,9.04,12.94,11.34,10.78,Spring,False,1.0,0.0,0,156.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
138,"animation,famille,comédie",92,U.S.A.,1866914,3.1,4.1,387089.0,100000000.0,11.62,9.04,12.94,11.34,10.78,Spring,False,0.33,0.0,0,243.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139,"epouvante-horreur,thriller",99,U.S.A.,101134,3.2,2.7,55125.0,41900000.0,20.18,16.62,22.32,19.9,20.05,Spring,False,0.0,0.0,0,114.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,"animation,drame",101,France,3933,3.5,3.7,85820.0,0.0,21.36,17.9,21.61,20.88,20.43,Summer,False,0.0,0.0,0,86.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,drame,117,France,55090,3.5,2.7,175390.0,6570000.0,20.18,16.62,22.32,19.9,20.05,Spring,False,0.0,0.0,0,76.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,comédie dramatique,108,France,17284,3.6,3.9,130618.0,0.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"biopic,musical,drame",138,Allemagne,11672,3.0,3.4,6329.0,0.0,21.36,17.9,21.61,20.88,20.43,Summer,False,0.0,0.0,0,156.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
144,comédie dramatique,73,France,1849,3.3,3.2,55795.0,0.0,24.36,22.71,22.21,28.09,21.78,Summer,False,0.0,0.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"drame,historique,romance",99,France,1215,2.8,2.7,83578.0,0.0,24.36,22.71,22.21,28.09,21.78,Summer,False,0.0,0.0,0,158.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
146,"drame,romance",116,Australie,24397,2.5,3.4,17166.0,0.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,156.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,"romance,comédie dramatique",92,France,34918,3.6,2.6,151690.0,0.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,207.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,"drame,romance",92,France,11227,2.8,2.7,128140.0,0.0,21.36,17.9,21.61,20.88,20.43,Summer,False,0.33,0.0,0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149,action,141,U.S.A.,1140846,2.9,3.1,214291.0,340000000.0,15.75,13.87,14.78,16.44,13.66,Spring,False,0.67,0.0,0,243.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"drame,thriller",110,U.S.A.,20443,3.5,3.1,9125.0,0.0,24.36,22.71,22.21,28.09,21.78,Summer,False,0.0,0.0,0,49.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,comédie,90,France,109081,2.2,3.4,46859.0,0.0,22.29,23.93,21.05,21.23,22.24,Summer,False,0.67,0.0,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,comédie,90,France,95610,3.5,2.5,163623.0,0.0,22.29,23.93,21.05,21.23,22.24,Summer,False,0.33,0.0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,thriller,125,Italie,40869,3.5,4.0,20617.0,9500000.0,22.29,23.93,21.05,21.23,22.24,Summer,False,0.0,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154,comédie,97,France,78717,2.4,2.9,91758.0,0.0,24.36,22.71,22.21,28.09,21.78,Summer,False,0.0,0.0,0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"action,science fiction",128,U.S.A.,451052,2.8,3.1,161429.0,195000000.0,22.29,23.93,21.05,21.23,22.24,Summer,False,0.0,0.0,0,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
156,"drame,policier",97,France,30964,2.5,3.4,92834.0,0.0,22.47,22.09,22.19,22.08,21.01,Summer,False,0.33,0.0,0,16.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,"aventure,famille,fantastique",136,U.S.A.,582814,2.5,2.3,176493.0,250000000.0,18.3,14.93,21.01,18.26,16.28,Spring,False,0.0,0.0,0,114.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
158,"thriller,drame",105,France,220327,3.8,3.9,186370.0,0.0,18.3,14.93,21.01,18.26,16.28,Spring,False,0.33,0.0,0,127.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
159,drame,124,Japon,34071,3.7,3.8,200417.0,0.0,22.19,23.34,21.09,22.09,20.44,Summer,False,0.0,0.0,0,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"comédie,policier",84,France,45576,2.3,1.6,165421.0,3700000.0,22.47,22.09,22.19,22.08,21.01,Summer,False,0.0,0.0,0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
161,"comédie,famille",90,France,180735,2.0,2.1,47340.0,0.0,21.36,17.9,21.61,20.88,20.43,Summer,False,0.33,0.0,0,139.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,"drame,romance",177,France,323457,4.6,3.6,1117916.0,4300000.0,16.85,9.23,12.5,11.13,10.4,Autumn,False,0.67,0.0,0,134.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,"animation,comédie,aventure,famille",100,U.S.A.,259472,3.6,3.9,186448.0,80000000.0,11.52,10.81,11.58,11.95,9.28,Spring,False,0.33,0.0,0,243.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,comédie,92,France,101291,3.3,3.7,52282.0,0.0,1.73,1.7,1.29,0.82,1.84,Winter,False,0.0,0.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"romance,drame",106,U.S.A.,624513,1.9,2.3,1392704.0,14000000.0,16.17,14.84,16.65,17.09,16.25,Spring,True,0.0,0.0,0,142.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,drame,103,Allemagne,9010,2.3,1.8,109532.0,0.0,18.55,10.88,14.88,11.93,11.05,Autumn,True,0.0,0.0,0,95.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,drame,115,U.S.A.,155547,4.4,3.7,205962.0,15000000.0,17.67,8.97,12.88,12.11,9.4,Autumn,False,0.33,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"animation,famille",70,France,41957,3.9,4.0,44323.0,0.0,3.85,4.78,5.29,1.31,3.88,Winter,False,0.0,0.0,0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,"drame,comédie",117,Danemark,114935,3.9,4.1,378396.0,0.0,17.02,10.53,12.04,10.03,10.49,Autumn,False,0.33,0.0,0,95.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"drame,historique,biopic",113,Autriche,35145,3.7,3.1,115961.0,7580600.0,13.07,0.8,8.75,4.75,1.06,Winter,False,0.0,0.0,0,129.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
171,comédie,103,Belgique,10680,3.1,2.9,154193.0,0.0,11.63,9.31,13.95,12.14,9.74,Spring,False,0.0,0.0,0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"action,drame,science fiction",142,U.S.A.,509426,3.4,3.8,6032761.0,75000000.0,13.36,12.78,14.6,13.4,14.04,Spring,False,0.33,0.0,0,258.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"drame,romance,thriller",125,U.S.A.,2081638,2.1,2.0,2659258.0,40000000.0,5.76,4.43,6.26,6.18,4.95,Winter,True,0.67,0.0,0,243.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
174,"comédie,drame",100,U.S.A.,405061,4.5,4.2,1176365.0,30000000.0,7.2,6.64,8.32,6.28,5.76,Winter,True,0.33,0.5,1,165.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"drame,comédie",90,France,429132,3.4,3.8,1286367.0,8500000.0,18.43,11.78,13.98,12.64,11.75,Autumn,False,0.0,0.0,0,150.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,comédie dramatique,102,France,61469,3.0,3.7,82864.0,0.0,4.97,6.03,5.37,3.26,4.17,Winter,True,0.0,0.0,0,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,comédie dramatique,91,France,54583,2.9,3.4,216976.0,0.0,14.15,11.96,13.39,13.61,11.81,Spring,False,0.33,0.0,0,156.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,comédie,102,France,126231,2.3,2.6,508067.0,0.0,23.78,22.51,23.35,24.27,22.78,Summer,False,0.67,0.0,0,184.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,"drame,comédie",161,U.S.A.,1132221,4.1,3.8,781462.0,95000000.0,22.22,16.89,21.58,20.95,18.68,Summer,True,1.0,1.0,1,154.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,policier,117,France,230290,1.8,2.7,487300.0,0.0,14.0,12.13,13.95,15.21,11.71,Spring,True,0.33,0.0,0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
181,comédie dramatique,88,France,21774,3.4,3.9,210320.0,0.0,7.09,10.08,8.79,6.06,8.52,Winter,False,0.0,0.0,0,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"animation,comédie,aventure,famille",102,U.S.A.,502167,3.1,4.2,232331.0,90000000.0,10.46,0.38,2.52,0.12,0.3,Winter,False,0.0,0.0,0,243.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
183,"comédie,epouvante-horreur",93,U.S.A.,25984,2.3,2.8,147180.0,65000000.0,20.18,16.62,22.32,19.9,20.05,Spring,False,0.33,0.0,0,243.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,drame,123,France,102272,3.2,3.9,115768.0,0.0,4.54,3.35,4.17,2.44,3.75,Spring,True,0.67,0.0,0,79.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,drame,117,U.S.A.,1105921,2.7,3.5,128689.0,75000000.0,4.54,3.35,4.17,2.44,3.75,Spring,True,0.67,0.0,1,184.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
